Index,Arrival_Time,Creation_Time,x,y,z,User,Model,Device,gt
140079,1424697391465,1.4246973894656E+018,-6.6532593,1.0927277,9.51239,a,nexus4,nexus4_1,walk
140080,1424697391465,1.42469738947359E+018,-6.3152466,0.59046936,9.782562,a,nexus4,nexus4_1,walk
140081,1424697391470,1.42469738947655E+018,-6.3152466,0.59046936,9.782562,a,nexus4,nexus4_1,walk
140082,1424697391471,1.42469738948019E+018,-6.3914185,0.32743835,9.89563,a,nexus4,nexus4_1,walk
140084,1424697391485,1.42469738949383E+018,-6.503296,0.026321411,10.194366,a,nexus4,nexus4_1,walk
140083,1424697391485,1.42469738948577E+018,-6.380707,0.14414978,9.9599,a,nexus4,nexus4_1,walk
140085,1424697391490,1.42469738949679E+018,-6.503296,0.026321411,10.194366,a,nexus4,nexus4_1,walk
140086,1424697391492,1.42469738950042E+018,-6.419983,-0.12840271,10.128906,a,nexus4,nexus4_1,walk
140087,1424697391505,1.42469738950588E+018,-6.2724,-0.05104065,9.870636,a,nexus4,nexus4_1,walk
140088,1424697391506,1.42469738951388E+018,-5.843933,0.010848999,9.564758,a,nexus4,nexus4_1,walk
140089,1424697391510,1.42469738951684E+018,-5.843933,0.010848999,9.564758,a,nexus4,nexus4_1,walk
140090,1424697391513,1.42469738952053E+018,-5.6154175,0.15248108,9.406464,a,nexus4,nexus4_1,walk
140091,1424697391523,1.42469738952557E+018,-5.4559326,0.2750702,9.173187,a,nexus4,nexus4_1,walk
140092,1424697391524,1.42469738953231E+018,-5.2297974,0.40122986,9.045837,a,nexus4,nexus4_1,walk
140093,1424697391531,1.42469738953561E+018,-5.0131836,0.47383118,8.747101,a,nexus4,nexus4_1,walk
140094,1424697391532,1.42469738954092E+018,-4.785858,0.5131073,8.519775,a,nexus4,nexus4_1,walk
140095,1424697391545,1.42469738954613E+018,-4.483551,0.6761627,8.279358,a,nexus4,nexus4_1,walk
140096,1424697391545,1.42469738955407E+018,-3.9789124,1.0248871,7.991333,a,nexus4,nexus4_1,walk
140097,1424697391550,1.42469738955703E+018,-3.9789124,1.0248871,7.991333,a,nexus4,nexus4_1,walk
140098,1424697391553,1.42469738956078E+018,-3.867035,1.0129852,7.7318726,a,nexus4,nexus4_1,walk
140099,1424697391568,1.42469738956585E+018,-3.932495,1.04393,7.5723877,a,nexus4,nexus4_1,walk
140100,1424697391568,1.42469738957299E+018,-3.932495,1.1486664,7.3783875,a,nexus4,nexus4_1,walk
140101,1424697391568,1.42469738957607E+018,-4.0039063,1.1403351,7.0594177,a,nexus4,nexus4_1,walk
140103,1424697391579,1.424697389587E+018,-4.1264954,0.95228577,6.7809143,a,nexus4,nexus4_1,walk
140102,1424697391579,1.42469738958089E+018,-4.0574646,1.0284576,7.0141907,a,nexus4,nexus4_1,walk
140104,1424697391591,1.42469738959103E+018,-4.072937,0.8594513,6.6297607,a,nexus4,nexus4_1,walk
140105,1424697391593,1.42469738959756E+018,-3.9682007,0.73924255,6.645233,a,nexus4,nexus4_1,walk
140106,1424697391594,1.4246973896011E+018,-3.9539185,0.5357208,6.363159,a,nexus4,nexus4_1,walk
140107,1424697391600,1.42469738960613E+018,-3.828949,0.38813782,6.259613,a,nexus4,nexus4_1,walk
140108,1424697391605,1.42469738961117E+018,-3.611145,0.21080017,6.201294,a,nexus4,nexus4_1,walk
140109,1424697391610,1.4246973896162E+018,-3.5004578,0.07511902,6.1405945,a,nexus4,nexus4_1,walk
140110,1424697391615,1.42469738962124E+018,-3.3957214,-0.11531067,5.912079,a,nexus4,nexus4_1,walk
140111,1424697391620,1.42469738962627E+018,-3.32312,-0.22480774,5.9227905,a,nexus4,nexus4_1,walk
140112,1424697391629,1.42469738963131E+018,-3.2755127,-0.3009796,5.8704224,a,nexus4,nexus4_1,walk
140113,1424697391644,1.42469738963637E+018,-3.1838684,-0.32954407,5.914459,a,nexus4,nexus4_1,walk
140114,1424697391645,1.42469738964138E+018,-3.0315247,-0.3343048,5.9239807,a,nexus4,nexus4_1,walk
140115,1424697391646,1.42469738964641E+018,-3.1005554,-0.31645203,5.848999,a,nexus4,nexus4_1,walk
140116,1424697391646,1.42469738965145E+018,-3.071991,-0.24742126,5.8728027,a,nexus4,nexus4_1,walk
140117,1424697391661,1.42469738965661E+018,-3.091034,-0.20695496,5.8454285,a,nexus4,nexus4_1,walk
140118,1424697391661,1.42469738966161E+018,-3.1969604,-0.043899536,5.965637,a,nexus4,nexus4_1,walk
140119,1424697391662,1.42469738966665E+018,-3.3112183,0.010848999,5.848999,a,nexus4,nexus4_1,walk
140120,1424697391669,1.42469738967165E+018,-3.3433533,-0.01890564,5.9823,a,nexus4,nexus4_1,walk
140121,1424697391670,1.42469738967672E+018,-3.4278564,-0.16648865,6.067993,a,nexus4,nexus4_1,walk
140122,1424697391675,1.42469738968175E+018,-3.552826,-0.3426361,6.1144104,a,nexus4,nexus4_1,walk
140123,1424697391680,1.42469738968682E+018,-3.6063843,-0.6568451,6.3143616,a,nexus4,nexus4_1,walk
140124,1424697391685,1.42469738969183E+018,-3.6159058,-0.89845276,6.554779,a,nexus4,nexus4_1,walk
140125,1424697391692,1.42469738969689E+018,-3.7170715,-1.1507721,6.868988,a,nexus4,nexus4_1,walk
140126,1424697391695,1.4246973897019E+018,-3.8706055,-1.2793121,7.1558228,a,nexus4,nexus4_1,walk
140127,1424697391698,1.42469738970684E+018,-4.1919556,-1.3304901,7.579529,a,nexus4,nexus4_1,walk
140128,1424697391703,1.42469738971188E+018,-4.508545,-1.3661957,7.940155,a,nexus4,nexus4_1,walk
140129,1424697391708,1.42469738971688E+018,-4.7763367,-1.336441,8.313873,a,nexus4,nexus4_1,walk
140130,1424697391721,1.42469738972195E+018,-5.0238953,-1.3435822,8.761383,a,nexus4,nexus4_1,walk
140131,1424697391721,1.42469738972948E+018,-5.0250854,-1.0567474,9.51358,a,nexus4,nexus4_1,walk
140132,1424697391726,1.42469738973251E+018,-5.0250854,-1.0567474,9.51358,a,nexus4,nexus4_1,walk
140133,1424697391730,1.42469738973702E+018,-4.879883,-0.82585144,9.774231,a,nexus4,nexus4_1,walk
140134,1424697391740,1.42469738974209E+018,-4.662079,-0.65327454,9.995605,a,nexus4,nexus4_1,walk
140135,1424697391740,1.42469738974837E+018,-4.585907,-0.32478333,10.251495,a,nexus4,nexus4_1,walk
140136,1424697391748,1.42469738975213E+018,-4.3835754,-0.097457886,10.554993,a,nexus4,nexus4_1,walk
140137,1424697391749,1.42469738975753E+018,-4.4228516,0.027511597,10.702576,a,nexus4,nexus4_1,walk
140138,1424697391762,1.42469738976238E+018,-4.631134,0.20960999,10.744232,a,nexus4,nexus4_1,walk
140139,1424697391762,1.42469738977035E+018,-5.1393433,0.5309601,10.710907,a,nexus4,nexus4_1,walk
140140,1424697391766,1.4246973897734E+018,-5.1393433,0.5309601,10.710907,a,nexus4,nexus4_1,walk
140141,1424697391768,1.4246973897773E+018,-5.604706,0.55833435,10.513336,a,nexus4,nexus4_1,walk
140143,1424697391782,1.42469738979079E+018,-6.9162903,0.45716858,9.934906,a,nexus4,nexus4_1,walk
140142,1424697391782,1.4246973897828E+018,-6.0212708,0.4881134,10.241974,a,nexus4,nexus4_1,walk
140144,1424697391787,1.42469738979375E+018,-6.9162903,0.45716858,9.934906,a,nexus4,nexus4_1,walk
140145,1424697391790,1.42469738979748E+018,-7.247162,0.6678314,9.864685,a,nexus4,nexus4_1,walk
140146,1424697391801,1.42469738980251E+018,-7.467346,1.0213165,9.905151,a,nexus4,nexus4_1,walk
140147,1424697391801,1.42469738980926E+018,-7.4447327,1.7461395,9.997986,a,nexus4,nexus4_1,walk
140148,1424697391808,1.42469738981258E+018,-7.4447327,1.7461395,9.997986,a,nexus4,nexus4_1,walk
140149,1424697391809,1.42469738981786E+018,-7.165039,2.0460663,10.127716,a,nexus4,nexus4_1,walk
140151,1424697391822,1.4246973898305E+018,-5.990326,2.3495636,10.299103,a,nexus4,nexus4_1,walk
140150,1424697391822,1.42469738982278E+018,-6.78656,2.2614899,10.284821,a,nexus4,nexus4_1,walk
140152,1424697391826,1.42469738983346E+018,-5.990326,2.3495636,10.299103,a,nexus4,nexus4_1,walk
140153,1424697391829,1.42469738983776E+018,-5.921295,2.2055511,10.2395935,a,nexus4,nexus4_1,walk
140154,1424697391842,1.42469738984368E+018,-6.112915,1.7913666,10.047974,a,nexus4,nexus4_1,walk
140155,1424697391842,1.42469738985073E+018,-7.0019836,1.1201019,9.723053,a,nexus4,nexus4_1,walk
140156,1424697391852,1.42469738985369E+018,-7.0019836,1.1201019,9.723053,a,nexus4,nexus4_1,walk
140157,1424697391853,1.42469738985924E+018,-7.727997,0.49406433,9.634979,a,nexus4,nexus4_1,walk
140158,1424697391854,1.42469738986288E+018,-7.727997,0.49406433,9.634979,a,nexus4,nexus4_1,walk
140159,1424697391865,1.42469738986797E+018,-7.973175,0.21913147,9.527863,a,nexus4,nexus4_1,walk
140160,1424697391866,1.42469738987295E+018,-8.082672,-0.01890564,9.517151,a,nexus4,nexus4_1,walk
140161,1424697391879,1.42469738987804E+018,-8.011261,-0.23432922,9.336243,a,nexus4,nexus4_1,walk
140163,1424697391880,1.42469738988814E+018,-7.6220703,-0.47712708,9.536194,a,nexus4,nexus4_1,walk
140162,1424697391880,1.42469738988518E+018,-7.6220703,-0.47712708,9.536194,a,nexus4,nexus4_1,walk
140164,1424697391891,1.42469738989306E+018,-7.2900085,-0.46403503,9.601654,a,nexus4,nexus4_1,walk
140165,1424697391891,1.42469738989815E+018,-6.9365234,-0.15220642,9.727814,a,nexus4,nexus4_1,walk
140166,1424697391896,1.42469738990322E+018,-6.8020325,0.0846405,9.874207,a,nexus4,nexus4_1,walk
140167,1424697391901,1.42469738990826E+018,-6.6175537,0.4393158,9.927765,a,nexus4,nexus4_1,walk
140168,1424697391911,1.42469738991329E+018,-6.3330994,0.66664124,9.938477,a,nexus4,nexus4_1,walk
140169,1424697391911,1.42469738991866E+018,-6.0724487,0.9510956,9.748047,a,nexus4,nexus4_1,walk
140170,1424697391922,1.42469738992336E+018,-5.7499084,1.261734,9.730194,a,nexus4,nexus4_1,walk
140171,1424697391922,1.42469738992837E+018,-5.489258,1.5533295,9.675446,a,nexus4,nexus4_1,walk
140172,1424697391927,1.42469738993343E+018,-5.175049,1.9115753,9.667114,a,nexus4,nexus4_1,walk
140173,1424697391932,1.42469738993847E+018,-5.016754,2.2674408,9.629028,a,nexus4,nexus4_1,walk
140174,1424697391938,1.4246973899435E+018,-4.8406067,2.441208,9.476685,a,nexus4,nexus4_1,walk
140175,1424697391942,1.42469738994854E+018,-4.6656494,2.5423737,9.195801,a,nexus4,nexus4_1,walk
140176,1424697391947,1.42469738995357E+018,-4.4085693,2.6518707,9.06131,a,nexus4,nexus4_1,walk
140177,1424697391953,1.42469738995861E+018,-4.316925,2.6328278,8.888733,a,nexus4,nexus4_1,walk
140178,1424697391957,1.42469738996365E+018,-4.291931,2.5864105,8.581665,a,nexus4,nexus4_1,walk
140179,1424697391962,1.42469738996868E+018,-4.302643,2.4769135,8.322205,a,nexus4,nexus4_1,walk
140180,1424697391967,1.42469738997372E+018,-4.3193054,2.3019562,7.9949036,a,nexus4,nexus4_1,walk
140181,1424697391973,1.42469738997875E+018,-4.22171,2.0924835,7.671173,a,nexus4,nexus4_1,walk
140182,1424697391978,1.42469738998379E+018,-4.124115,1.9758453,7.408142,a,nexus4,nexus4_1,walk
140183,1424697391982,1.42469738998882E+018,-4.058655,1.8223114,7.1558228,a,nexus4,nexus4_1,walk
140184,1424697391987,1.42469738999386E+018,-3.9372559,1.6009369,6.913025,a,nexus4,nexus4_1,walk
140185,1424697391993,1.42469738999889E+018,-3.7444458,1.4497833,6.771393,a,nexus4,nexus4_1,walk
140186,1424697391998,1.42469739000393E+018,-3.5706787,1.2415009,6.5631104,a,nexus4,nexus4_1,walk
140187,1424697392002,1.42469739000896E+018,-3.425476,1.0546417,6.43219,a,nexus4,nexus4_1,walk
140188,1424697392008,1.424697390014E+018,-3.4349976,0.94633484,6.3250732,a,nexus4,nexus4_1,walk
140189,1424697392013,1.42469739001903E+018,-3.3790588,0.77256775,6.151306,a,nexus4,nexus4_1,walk
140190,1424697392018,1.42469739002407E+018,-3.3124084,0.57380676,6.009674,a,nexus4,nexus4_1,walk
140191,1424697392023,1.42469739002911E+018,-3.3623962,0.4797821,5.976349,a,nexus4,nexus4_1,walk
140192,1424697392028,1.42469739003414E+018,-3.469513,0.45716858,5.8216248,a,nexus4,nexus4_1,walk
140193,1424697392033,1.42469739003918E+018,-3.5421143,0.4809723,5.8394775,a,nexus4,nexus4_1,walk
140194,1424697392038,1.42469739004421E+018,-3.6777954,0.5119171,5.824005,a,nexus4,nexus4_1,walk
140195,1424697392043,1.42469739004925E+018,-3.8075256,0.6464081,5.7252197,a,nexus4,nexus4_1,walk
140196,1424697392048,1.42469739005428E+018,-4.0050964,0.86421204,5.778778,a,nexus4,nexus4_1,walk
140197,1424697392053,1.42469739005932E+018,-4.270508,1.0832062,5.822815,a,nexus4,nexus4_1,walk
140198,1424697392058,1.42469739006435E+018,-4.450226,1.2498322,5.843048,a,nexus4,nexus4_1,walk
140199,1424697392063,1.42469739006939E+018,-5.0119934,1.4962006,5.7418823,a,nexus4,nexus4_1,walk
140200,1424697392068,1.42469739007442E+018,-5.2381287,1.6259308,5.739502,a,nexus4,nexus4_1,walk
140201,1424697392073,1.42469739007946E+018,-5.491638,1.5342865,5.783539,a,nexus4,nexus4_1,walk
140202,1424697392078,1.42469739008449E+018,-5.9760437,1.4402618,5.734741,a,nexus4,nexus4_1,walk
140203,1424697392094,1.42469739008953E+018,-6.2176514,1.2926788,5.8787537,a,nexus4,nexus4_1,walk
140204,1424697392094,1.42469739009457E+018,-6.492584,1.165329,6.1263123,a,nexus4,nexus4_1,walk
140205,1424697392095,1.4246973900996E+018,-6.524719,1.1034393,6.379822,a,nexus4,nexus4_1,walk
140206,1424697392118,1.4246973901047E+018,-6.414032,1.1641388,6.797577,a,nexus4,nexus4_1,walk
140207,1424697392119,1.42469739010976E+018,-6.1748047,1.2153168,7.278412,a,nexus4,nexus4_1,walk
140208,1424697392119,1.4246973901148E+018,-5.8153687,1.2641144,7.6604614,a,nexus4,nexus4_1,walk
140209,1424697392120,1.42469739011983E+018,-5.6546936,1.3855133,7.915161,a,nexus4,nexus4_1,walk
140210,1424697392120,1.42469739012487E+018,-5.7582397,1.3843231,8.152008,a,nexus4,nexus4_1,walk
140211,1424697392133,1.42469739012994E+018,-5.972473,1.4295502,8.472168,a,nexus4,nexus4_1,walk
140213,1424697392134,1.42469739014001E+018,-6.0962524,1.4866791,8.711395,a,nexus4,nexus4_1,walk
140212,1424697392134,1.42469739013497E+018,-6.093872,1.4485931,8.570953,a,nexus4,nexus4_1,walk
140214,1424697392144,1.42469739014501E+018,-6.0069885,1.4759674,8.80304,a,nexus4,nexus4_1,walk
140215,1424697392144,1.42469739015005E+018,-5.972473,1.4854889,8.817322,a,nexus4,nexus4_1,walk
140216,1424697392146,1.42469739015508E+018,-6.067688,1.4402618,8.901825,a,nexus4,nexus4_1,walk
140217,1424697392151,1.42469739016E+018,-6.4033203,1.42836,8.975616,a,nexus4,nexus4_1,walk
140218,1424697392157,1.42469739016503E+018,-6.798462,1.4247894,9.113678,a,nexus4,nexus4_1,walk
140219,1424697392163,1.42469739017007E+018,-7.165039,1.5402374,9.370758,a,nexus4,nexus4_1,walk
140220,1424697392167,1.4246973901751E+018,-7.382843,1.7092438,9.773041,a,nexus4,nexus4_1,walk
140221,1424697392173,1.42469739018014E+018,-7.4304504,1.9532318,10.15033,a,nexus4,nexus4_1,walk
140223,1424697392183,1.42469739019121E+018,-7.3638,2.474533,10.709717,a,nexus4,nexus4_1,walk
140222,1424697392183,1.42469739018517E+018,-7.445923,2.217453,10.445496,a,nexus4,nexus4_1,walk
140224,1424697392193,1.42469739019527E+018,-7.099579,2.653061,10.937042,a,nexus4,nexus4_1,walk
140225,1424697392193,1.42469739020068E+018,-6.8603516,2.6613922,11.085815,a,nexus4,nexus4_1,walk
140226,1424697392202,1.42469739020528E+018,-6.5901794,2.6161652,11.285767,a,nexus4,nexus4_1,walk
140227,1424697392202,1.42469739021038E+018,-6.2950134,2.4852448,11.401215,a,nexus4,nexus4_1,walk
140228,1424697392208,1.42469739021542E+018,-5.9819946,2.39003,11.567841,a,nexus4,nexus4_1,walk
140229,1424697392213,1.42469739022042E+018,-5.82489,2.2031708,11.8558655,a,nexus4,nexus4_1,walk
140230,1424697392218,1.42469739022546E+018,-5.7879944,1.9425201,11.905853,a,nexus4,nexus4_1,walk
140231,1424697392226,1.42469739023052E+018,-5.868927,1.5545197,11.867767,a,nexus4,nexus4_1,walk
140232,1424697392227,1.4246973902358E+018,-5.912964,1.1819916,11.954651,a,nexus4,nexus4_1,walk
140233,1424697392237,1.42469739024059E+018,-5.9938965,0.76542664,11.7547,a,nexus4,nexus4_1,walk
140234,1424697392237,1.42469739024609E+018,-6.0593567,0.43574524,11.480957,a,nexus4,nexus4_1,walk
140235,1424697392247,1.42469739025063E+018,-6.1367188,0.057266235,11.154846,a,nexus4,nexus4_1,walk
140236,1424697392247,1.42469739025603E+018,-6.215271,-0.20100403,10.845398,a,nexus4,nexus4_1,walk
140237,1424697392260,1.42469739026089E+018,-6.2724,-0.5068817,10.433594,a,nexus4,nexus4_1,walk
140238,1424697392261,1.42469739026861E+018,-6.3200073,-0.7044525,10.255066,a,nexus4,nexus4_1,walk
140239,1424697392264,1.42469739027157E+018,-6.383087,-0.84132385,9.852783,a,nexus4,nexus4_1,walk
140240,1424697392268,1.42469739027581E+018,-6.343811,-0.9758148,9.593323,a,nexus4,nexus4_1,walk
140242,1424697392279,1.42469739028716E+018,-5.996277,-1.0686493,8.970856,a,nexus4,nexus4_1,walk
140241,1424697392279,1.42469739028088E+018,-6.214081,-1.0781708,9.263641,a,nexus4,nexus4_1,walk
140243,1424697392285,1.42469739029095E+018,-5.792755,-1.0519867,8.670929,a,nexus4,nexus4_1,walk
140244,1424697392289,1.42469739029595E+018,-5.5713806,-0.90797424,8.392426,a,nexus4,nexus4_1,walk
140245,1424697392299,1.42469739030099E+018,-5.354767,-0.8044281,8.157959,a,nexus4,nexus4_1,walk
140246,1424697392299,1.42469739030764E+018,-5.239319,-0.6009064,7.855652,a,nexus4,nexus4_1,walk
140247,1424697392307,1.42469739031106E+018,-5.157196,-0.3938141,7.562866,a,nexus4,nexus4_1,walk
140248,1424697392308,1.42469739031655E+018,-4.944153,-0.21528625,7.2260437,a,nexus4,nexus4_1,walk
140249,1424697392320,1.42469739032125E+018,-4.6287537,-0.035568237,6.9284973,a,nexus4,nexus4_1,walk
140250,1424697392321,1.42469739032897E+018,-4.5513916,-0.01890564,6.6737976,a,nexus4,nexus4_1,walk
140251,1424697392324,1.42469739033193E+018,-4.452606,0.065597534,6.445282,a,nexus4,nexus4_1,walk
140252,1424697392329,1.42469739033623E+018,-4.457367,0.13343811,6.1465454,a,nexus4,nexus4_1,walk
140253,1424697392341,1.42469739034127E+018,-4.4228516,0.16081238,5.9156494,a,nexus4,nexus4_1,walk
140254,1424697392345,1.42469739034811E+018,-4.535919,0.16081238,5.810913,a,nexus4,nexus4_1,walk
140255,1424697392345,1.42469739035137E+018,-4.568054,0.28935242,5.753784,a,nexus4,nexus4_1,walk
140256,1424697392349,1.42469739035641E+018,-4.6739807,0.27864075,5.740692,a,nexus4,nexus4_1,walk
140257,1424697392356,1.42469739036138E+018,-4.901306,0.30125427,5.8335266,a,nexus4,nexus4_1,walk
140258,1424697392359,1.42469739036642E+018,-4.9477234,0.3988495,5.9370728,a,nexus4,nexus4_1,walk
140259,1424697392364,1.42469739037142E+018,-5.0072327,0.36076355,6.1036987,a,nexus4,nexus4_1,walk
140260,1424697392376,1.42469739037655E+018,-5.0369873,0.2572174,6.1989136,a,nexus4,nexus4_1,walk
140261,1424697392377,1.42469739038293E+018,-5.138153,0.15248108,6.379822,a,nexus4,nexus4_1,walk
140262,1424697392379,1.42469739038662E+018,-5.1607666,0.051315308,6.5178833,a,nexus4,nexus4_1,walk
140263,1424697392389,1.42469739039165E+018,-5.1012573,-0.13911438,6.7130737,a,nexus4,nexus4_1,walk
140264,1424697392392,1.42469739039672E+018,-5.0560303,-0.28312683,6.9487305,a,nexus4,nexus4_1,walk
140265,1424697392395,1.42469739040172E+018,-5.0845947,-0.36286926,7.228424,a,nexus4,nexus4_1,walk
140266,1424697392401,1.42469739040688E+018,-5.0881653,-0.5830536,7.3272095,a,nexus4,nexus4_1,walk
140267,1424697392406,1.42469739041192E+018,-5.1929016,-0.69374084,7.767578,a,nexus4,nexus4_1,walk
140268,1424697392410,1.42469739041692E+018,-5.194092,-0.8032379,8.10083,a,nexus4,nexus4_1,walk
140269,1424697392415,1.42469739042196E+018,-5.1726685,-0.89131165,8.254364,a,nexus4,nexus4_1,walk
140270,1424697392422,1.42469739042693E+018,-5.194092,-0.9936676,8.604279,a,nexus4,nexus4_1,walk
140271,1424697392425,1.424697390432E+018,-5.113159,-1.0984039,8.904205,a,nexus4,nexus4_1,walk
140272,1424697392432,1.424697390437E+018,-5.098877,-1.1710052,9.230316,a,nexus4,nexus4_1,walk
140273,1424697392435,1.42469739044207E+018,-5.014374,-1.1817169,9.4826355,a,nexus4,nexus4_1,walk
140274,1424697392442,1.42469739044707E+018,-4.867981,-1.3292999,9.693298,a,nexus4,nexus4_1,walk
140275,1424697392445,1.42469739045214E+018,-4.7822876,-1.2828827,9.946808,a,nexus4,nexus4_1,walk
140276,1424697392456,1.42469739045721E+018,-4.635895,-1.3376312,10.171753,a,nexus4,nexus4_1,walk
140277,1424697392457,1.42469739046218E+018,-4.6228027,-1.3316803,10.394318,a,nexus4,nexus4_1,walk
140278,1424697392462,1.42469739046728E+018,-4.4549866,-1.2828827,10.414551,a,nexus4,nexus4_1,walk
140279,1424697392467,1.42469739047231E+018,-4.54068,-1.2388458,10.494293,a,nexus4,nexus4_1,walk
140280,1424697392470,1.42469739047735E+018,-4.3895264,-1.1805267,10.619263,a,nexus4,nexus4_1,walk
140282,1424697392482,1.42469739048769E+018,-4.3835754,-0.996048,10.6026,a,nexus4,nexus4_1,walk
140281,1424697392482,1.42469739048241E+018,-4.400238,-1.1162567,10.565704,a,nexus4,nexus4_1,walk
140283,1424697392486,1.42469739049245E+018,-4.355011,-0.9543915,10.490723,a,nexus4,nexus4_1,walk
140284,1424697392491,1.42469739049752E+018,-4.471649,-0.79252625,10.390747,a,nexus4,nexus4_1,walk
140285,1424697392502,1.42469739050252E+018,-4.439514,-0.73301697,10.245544,a,nexus4,nexus4_1,walk
140286,1424697392502,1.42469739050759E+018,-4.5049744,-0.6461334,10.074158,a,nexus4,nexus4_1,walk
140287,1424697392506,1.42469739051253E+018,-4.618042,-0.7544403,9.864685,a,nexus4,nexus4_1,walk
140288,1424697392512,1.42469739051757E+018,-4.753723,-0.7282562,9.773041,a,nexus4,nexus4_1,walk
140289,1424697392516,1.42469739052264E+018,-4.8513184,-0.65922546,9.581421,a,nexus4,nexus4_1,walk
140290,1424697392525,1.4246973905277E+018,-5.009613,-0.63542175,9.362427,a,nexus4,nexus4_1,walk
140291,1424697392526,1.42469739053277E+018,-5.0453186,-0.66874695,9.202942,a,nexus4,nexus4_1,walk
140292,1424697392548,1.42469739053777E+018,-5.104828,-0.63423157,9.0208435,a,nexus4,nexus4_1,walk
140293,1424697392551,1.42469739054281E+018,-5.1214905,-0.6092377,8.922058,a,nexus4,nexus4_1,walk
140294,1424697392552,1.42469739054784E+018,-5.1357727,-0.6056671,8.781616,a,nexus4,nexus4_1,walk
140295,1424697392552,1.42469739055288E+018,-5.164337,-0.6413727,8.54953,a,nexus4,nexus4_1,walk
140296,1424697392553,1.42469739055791E+018,-5.0893555,-0.7115936,8.498352,a,nexus4,nexus4_1,walk
140297,1424697392563,1.42469739056295E+018,-5.040558,-0.649704,8.310303,a,nexus4,nexus4_1,walk
140298,1424697392563,1.42469739056798E+018,-4.995331,-0.7115936,8.236511,a,nexus4,nexus4_1,walk
140299,1424697392566,1.42469739057299E+018,-5.034607,-0.6544647,8.073456,a,nexus4,nexus4_1,walk
140300,1424697392571,1.42469739057809E+018,-4.976288,-0.7365875,8.03656,a,nexus4,nexus4_1,walk
140301,1424697392576,1.42469739058309E+018,-4.9989014,-0.7389679,8.005615,a,nexus4,nexus4_1,walk
140302,1424697392582,1.42469739058816E+018,-4.977478,-0.74253845,7.893738,a,nexus4,nexus4_1,walk
140303,1424697392585,1.42469739059316E+018,-5.002472,-0.75920105,7.8151855,a,nexus4,nexus4_1,walk
140304,1424697392589,1.42469739059811E+018,-5.028656,-0.78300476,7.7687683,a,nexus4,nexus4_1,walk
140305,1424697392594,1.42469739060311E+018,-4.9881897,-0.713974,7.644989,a,nexus4,nexus4_1,walk
140306,1424697392599,1.42469739060815E+018,-4.971527,-0.75205994,7.6473694,a,nexus4,nexus4_1,walk
140307,1424697392609,1.4246973906133E+018,-4.8786926,-0.70207214,7.631897,a,nexus4,nexus4_1,walk
140308,1424697392610,1.42469739061849E+018,-4.8727417,-0.7223053,7.637848,a,nexus4,nexus4_1,walk
140309,1424697392623,1.42469739062374E+018,-4.8536987,-0.681839,7.58667,a,nexus4,nexus4_1,walk
140310,1424697392623,1.42469739063171E+018,-4.8215637,-0.60209656,7.627136,a,nexus4,nexus4_1,walk
140311,1424697392628,1.42469739063467E+018,-4.8215637,-0.60209656,7.627136,a,nexus4,nexus4_1,walk
140312,1424697392630,1.4246973906383E+018,-4.6585083,-0.7282562,7.450989,a,nexus4,nexus4_1,walk
140313,1424697392643,1.42469739064388E+018,-4.6739807,-0.58781433,7.71521,a,nexus4,nexus4_1,walk
140314,1424697392644,1.42469739065182E+018,-4.5692444,-0.64256287,8.013947,a,nexus4,nexus4_1,walk
140315,1424697392648,1.42469739065478E+018,-4.5692444,-0.64256287,8.013947,a,nexus4,nexus4_1,walk
140316,1424697392651,1.42469739065853E+018,-4.5632935,-0.53663635,8.021088,a,nexus4,nexus4_1,walk
140317,1424697392662,1.42469739066357E+018,-4.483551,-0.5235443,8.178192,a,nexus4,nexus4_1,walk
140318,1424697392662,1.4246973906704E+018,-4.533539,-0.5164032,8.281738,a,nexus4,nexus4_1,walk
140319,1424697392666,1.42469739067364E+018,-4.6025696,-0.5925751,8.334106,a,nexus4,nexus4_1,walk
140321,1424697392678,1.42469739068658E+018,-4.9167786,-0.88179016,8.442413,a,nexus4,nexus4_1,walk
140320,1424697392678,1.42469739067876E+018,-4.6716003,-0.6961212,8.341248,a,nexus4,nexus4_1,walk
140322,1424697392683,1.42469739068957E+018,-4.9167786,-0.88179016,8.442413,a,nexus4,nexus4_1,walk
140323,1424697392686,1.42469739069375E+018,-5.014374,-0.95677185,8.517395,a,nexus4,nexus4_1,walk
140324,1424697392697,1.42469739069881E+018,-5.0393677,-1.1317291,8.4436035,a,nexus4,nexus4_1,walk
140325,1424697392697,1.42469739070553E+018,-5.034607,-1.1959991,8.543579,a,nexus4,nexus4_1,walk
140326,1424697392704,1.42469739070885E+018,-5.0512695,-1.3245392,8.720917,a,nexus4,nexus4_1,walk
140327,1424697392705,1.42469739071416E+018,-5.029846,-1.4102325,8.67926,a,nexus4,nexus4_1,walk
140328,1424697392712,1.42469739071896E+018,-4.995331,-1.4268951,8.857788,a,nexus4,nexus4_1,walk
140330,1424697392722,1.42469739073049E+018,-5.027466,-1.5756683,9.043457,a,nexus4,nexus4_1,walk
140329,1424697392722,1.42469739072399E+018,-4.9881897,-1.4852142,9.008942,a,nexus4,nexus4_1,walk
140331,1424697392727,1.42469739073403E+018,-4.9608154,-1.6006622,9.227936,a,nexus4,nexus4_1,walk
